1.21,0.79
2.01,0.8
2.76,0.75
3.5,0.74
4.27,0.77
5.07,0.8
5.82,0.75
6.59,0.77
7.4,0.81
8.23,0.83
9.03,0.8
9.8,0.77
10.62,0.82
11.46,0.84
12.26,0.8
13.03,0.77
13.82,0.79
14.65,0.83
15.49,0.84
16.29,0.8
17.14,0.85
17.98,0.84
18.82,0.84
19.6,0.78
20.38,0.78
21.19,0.81
22.1,0.91
22.98,0.88
23.77,0.79
24.6,0.83
25.42,0.82
26.27,0.85
27.07,0.8
27.87,0.8
28.75,0.88
29.66,0.91
30.49,0.83
31.32,0.83
32.17,0.85
33.05,0.88
33.88,0.83
34.67,0.79
35.45,0.78
36.27,0.82
37.07,0.8
37.91,0.84
38.69,0.78
39.44,0.75
40.23,0.79
41.06,0.83
41.9,0.84
42.7,0.8
43.56,0.86
44.47,0.91
45.37,0.9
46.18,0.81
47.01,0.83
47.84,0.83
48.71,0.87
49.5,0.79
50.3,0.8
51.13,0.83
51.87,0.74
52.6,0.73
53.4,0.8
54.15,0.75
54.87,0.72
55.63,0.76
56.46,0.83
57.29,0.83
58.06,0.77
58.85,0.79
59.68,0.83
60.52,0.84
61.31,0.79
62.09,0.78
62.92,0.83
63.79,0.87
64.65,0.86
65.46,0.81
66.34,0.88
67.24,0.9
68.11,0.87
68.9,0.79
69.72,0.82
70.58,0.86
71.44,0.86
72.23,0.79
73.09,0.86
73.98,0.89
74.88,0.9
75.72,0.84
76.56,0.84
77.41,0.85
78.24,0.83
79.13,0.89
80.03,0.9
80.88,0.85
81.76,0.88
82.65,0.89
83.5,0.85
84.35,0.85
85.25,0.9
86.14,0.89
87.01,0.87
87.83,0.82
88.7,0.87
89.58,0.88
90.47,0.89
91.32,0.85
92.17,0.85
93.08,0.91
93.98,0.9
94.81,0.83
95.66,0.85
96.58,0.92
97.45,0.87
98.29,0.84
99.17,0.88
100.06,0.89
100.93,0.87
101.75,0.82
102.64,0.89
103.53,0.89
104.42,0.89
105.27,0.85
106.16,0.89
107.05,0.89
107.88,0.83
108.72,0.84
109.6,0.88
110.53,0.93
111.4,0.87
112.23,0.83
113.09,0.86
113.98,0.89
114.9,0.92
115.76,0.86
116.57,0.81
117.43,0.86
118.32,0.89
119.2,0.88
120.03,0.83
120.9,0.87
121.78,0.88
122.6,0.82
123.4,0.8
124.18,0.78
124.91,0.73
125.71,0.8
126.5,0.79
127.32,0.82
128.2,0.88
129.05,0.85
129.87,0.82
130.73,0.86
131.62,0.89
132.47,0.85
133.3,0.83
134.18,0.88
135.01,0.83
135.96,0.95
136.91,0.95
137.76,0.85
138.61,0.85
139.5,0.89
140.39,0.89
141.25,0.86
142.03,0.78
142.85,0.82
143.71,0.86
144.56,0.85
145.35,0.79
146.18,0.83
147.06,0.88
147.95,0.89
148.78,0.83
149.6,0.82
150.45,0.85
151.31,0.86
152.16,0.85
152.97,0.81
153.85,0.88
154.74,0.89
155.59,0.85
156.38,0.79
157.2,0.82
158.04,0.84
158.87,0.83
159.64,0.77
160.4,0.76
161.19,0.79
162.03,0.84
162.91,0.88
163.72,0.81
164.56,0.84
165.43,0.87
166.3,0.87
167.11,0.81
167.91,0.8
168.72,0.81
169.57,0.85
170.38,0.81
171.18,0.8
172.03,0.85
172.88,0.85
173.67,0.79
174.5,0.83
175.37,0.87
176.22,0.85
177.02,0.8
177.84,0.82
178.65,0.81
179.43,0.78
180.23,0.8
181.09,0.86
181.97,0.88
182.8,0.83
183.65,0.85
184.55,0.9
185.43,0.88
186.26,0.83
187.07,0.81
187.92,0.85
188.83,0.91
189.71,0.88
190.53,0.82
191.39,0.86
192.27,0.88
193.1,0.83
193.88,0.78
194.7,0.82
195.54,0.84
196.37,0.83
197.19,0.82
198.09,0.9
199,0.91
199.82,0.82
200.67,0.85
201.57,0.9
202.45,0.88
203.26,0.81
204.09,0.83
204.93,0.84
205.74,0.81
206.57,0.83
207.42,0.85
208.26,0.84
209.03,0.77
209.82,0.79
210.63,0.81
211.42,0.79
212.25,0.83
213.12,0.87
213.98,0.86
214.81,0.83
215.7,0.89
216.55,0.85
217.33,0.78
218.09,0.76
218.89,0.8
219.66,0.77
220.41,0.75
221.2,0.79
222.01,0.81
222.81,0.8
223.6,0.79
224.41,0.81
225.18,0.77
225.91,0.73
226.68,0.77
227.48,0.8
228.29,0.81
229.08,0.79
229.96,0.88
230.82,0.86
231.61,0.79
232.41,0.8
233.15,0.74
233.87,0.72
234.59,0.72
235.32,0.73
236,0.68
236.67,0.67
237.36,0.69
238.09,0.73
238.84,0.75
239.54,0.7
240.26,0.72
241,0.74
241.77,0.77
242.53,0.76
243.28,0.75
244.1,0.82
244.93,0.83
245.72,0.79
246.52,0.8
247.34,0.82
248.12,0.78
248.89,0.77
249.68,0.79
250.49,0.81
251.27,0.78
252.04,0.77
252.85,0.81
253.7,0.85
254.56,0.86
255.32,0.76
256.06,0.74
256.81,0.75
257.57,0.76
258.32,0.75
259.1,0.78
259.93,0.83
260.79,0.86
261.59,0.8
262.42,0.83
263.27,0.85
264.09,0.82
264.87,0.78
265.68,0.81
266.5,0.82
267.25,0.75
267.99,0.74
268.76,0.77
269.54,0.78
270.31,0.77
271.05,0.74
271.84,0.79
272.61,0.77
273.34,0.73
274.1,0.76
274.86,0.76
275.61,0.75
276.35,0.74
277.16,0.81
277.95,0.79
278.71,0.76
279.53,0.82
280.33,0.8
281.13,0.8
281.89,0.76
282.68,0.79
283.49,0.81
284.24,0.75
284.99,0.75
285.76,0.77
286.51,0.75
287.24,0.73
288.02,0.78
288.81,0.79
289.56,0.75
290.33,0.77
291.1,0.77
291.84,0.74
292.58,0.74
293.36,0.78
294.14,0.78
294.89,0.75
295.71,0.82
296.52,0.81
297.29,0.77
298.07,0.78
298.89,0.82
299.66,0.77
300.4,0.74
301.11,0.71
301.79,0.68
302.49,0.7
303.24,0.75
303.95,0.71
304.68,0.73
305.44,0.76
306.22,0.78
306.96,0.74
307.72,0.76
308.56,0.84
309.36,0.8
